activitePrincipaleEtablissement,typeVoieEtablissement,libelleVoieEtablissement,libelleCommuneEtablissement,codePostalEtablissement,departement,geometry,long,lat
47.61Z,rue,DE PARIS,ORSAY,91400,91,POINT (2.3073291 48.8424874),2.3073291,48.8424874
47.61Z,rue,GEORGES LEBIGOT,VILLEJUIF,94800,94,POINT (2.3667259 48.9260831),2.3667259,48.9260831
47.61Z,rue,DE MEDICIS,PARIS 6,75006,75,POINT (2.4194398 48.854939),2.4194398,48.854939
47.61Z,avenue,ARISTIDE BRIAND,ANTONY,92160,92,POINT (2.3987656 48.8940764),2.3987656,48.8940764
47.61Z,rue,DU MARECHAL JOFFRE,COLOMBES,92700,92,POINT (2.4224319 48.8119658),2.4224319,48.8119658
47.61Z,avenue,SUZANNE BUISSON,BONDY,93140,93,POINT (2.5475954 48.9509102),2.5475954,48.9509102
47.61Z,avenue,DANIELLE CASANOVA,VITRY-SUR-SEINE,94400,94,POINT (2.5954555 48.2847174),2.5954555,48.2847174
47.61Z,boulevard,POISSONNIERE,PARIS 2,75002,75,POINT (2.3087527 48.7375271),2.3087527,48.7375271
47.61Z,rue,DE LA GAITE,PARIS 14,75014,75,POINT (2.2327232 48.9677965),2.2327232,48.9677965
47.61Z,rue,ALPHONSE KARR,PARIS 19,75019,75,POINT (2.2237414 48.8269378),2.2237414,48.8269378
47.61Z,rue,DE MEDICIS,PARIS 6,75006,75,POINT (2.5377565 48.8310924),2.5377565,48.8310924
47.61Z,avenue,LEON GAMBETTA,MONTROUGE,92120,92,POINT (2.2903295 48.8373705),2.2903295,48.8373705
47.61Z,avenue,DE LA REPUBLIQUE,SARTROUVILLE,78500,78,POINT (2.3037053 48.7527947),2.3037053,48.7527947
47.61Z,rue,DES TROIS FRERES,PARIS 18,75018,75,POINT (2.5141505 48.7930684),2.5141505,48.7930684
47.61Z,rue,DE FONTENAY,VINCENNES,94300,94,POINT (2.372803 48.8836109),2.372803,48.8836109
47.61Z,rue,ETIENNE MAREY,PARIS 20,75020,75,POINT (2.35598 48.8689358),2.35598,48.8689358
47.61Z,rue,ALFRED DUBOIS,MARCOUSSIS,91460,91,POINT (2.3719827 48.8558744),2.3719827,48.8558744
47.61Z,rue,COLLETTE,PARIS 17,75017,75,POINT (2.3547586 48.8557901),2.3547586,48.8557901
47.61Z,place,DU MARCHE,CRECY-LA-CHAPELLE,77580,77,POINT (2.2941734 48.6978681),2.2941734,48.6978681
47.61Z,avenue,DE LA REPUBLIQUE,MONTROUGE,92120,92,POINT (2.3354311 48.8814158),2.3354311,48.8814158
47.61Z,rue,CAMBACERES,PARIS 8,75008,75,POINT (2.7665229 48.7394242),2.7665229,48.7394242
47.61Z,rue,D ARRAS,PARIS 5,75005,75,POINT (2.3746804 48.8428945),2.3746804,48.8428945
47.61Z,avenue,LEFEVRE,VILLEPARISIS,77270,77,POINT (2.3517628209366173 48.860776650000005),2.3517628209366173,48.860776650000005
47.61Z,avenue,DU DIX HUIT JUIN 1940,RUEIL-MALMAISON,92500,92,POINT (2.3592999 48.8666843),2.3592999,48.8666843
47.61Z,rue,DE MARNE,POMPONNE,77400,77,POINT (2.1937908 48.8293739),2.1937908,48.8293739
47.61Z,avenue,DE PARIS,CHATILLON,92320,92,POINT (2.1280948 48.7964398),2.1280948,48.7964398
47.61Z,rue,DES BOURGUIGNONS,BOIS-COLOMBES,92270,92,POINT (2.6039894 48.9547467),2.6039894,48.9547467
47.61Z,avenue,DES BONSHOMMES,L'ISLE ADAM,95290,95,POINT (2.272517 48.9098282),2.272517,48.9098282
47.61Z,avenue,DU PRESIDENT WILSON,MONTREUIL,93100,93,POINT (2.336455 48.8492162),2.336455,48.8492162
47.61Z,rue,GABRIEL PERI,MASSY,91300,91,POINT (2.380854 48.9117603),2.380854,48.9117603
47.61Z,rue,DU MARECHAL GALLIENI,VERSAILLES,78000,78,POINT (2.6584781 48.7246773),2.6584781,48.7246773
47.61Z,rue,JEAN PIERRE TIMBAUD,PARIS 11,75011,75,POINT (2.695163 48.763104),2.695163,48.763104
47.61Z,rue,ALBERT THOMAS,CHAMPIGNY-SUR-MARNE,94500,94,POINT (2.3552126 48.8492733),2.3552126,48.8492733
47.61Z,rue,SEDAINE,PARIS 11,75011,75,POINT (2.3463164 48.8519991),2.3463164,48.8519991
47.61Z,rue,JEAN JACQUES ROUSSEAU,FONTENAY-SOUS-BOIS,94120,94,POINT (2.3600396 48.8914956),2.3600396,48.8914956
47.61Z,rue,HOUDART,ROISSY-EN-FRANCE,95700,95,POINT (2.2929122 48.9820845),2.2929122,48.9820845
47.61Z,rue,DE L ARBALETE,PARIS 5,75005,75,POINT (2.402471 49.0091521),2.402471,49.0091521
47.61Z,rue,DES BERGERES,LES ULIS,91940,91,POINT (2.2917139 48.8724953),2.2917139,48.8724953
47.61Z,avenue,DE SAINT CLOUD,VERSAILLES,78000,78,POINT (2.4045321 48.8631186),2.4045321,48.8631186
47.61Z,boulevard,DES PROVINCES FRANCAISES,NANTERRE,92000,92,POINT (2.3533263 48.8672199),2.3533263,48.8672199
47.61Z,rue,AMELOT,PARIS 11,75011,75,POINT (2.3381955 48.9046422),2.3381955,48.9046422
47.61Z,rue,LA BOETIE,PARIS 8,75008,75,POINT (2.3504499 48.8361446),2.3504499,48.8361446
47.61Z,place,DU PILORI,HERICY,77850,77,POINT (2.2550965 48.914778),2.2550965,48.914778
47.61Z,rue,HENRI MARTIN,VANVES,92170,92,POINT (2.3844883 48.6800934),2.3844883,48.6800934
47.61Z,rue,MOULIN DE LA VIERGE,PARIS 14,75014,75,POINT (2.2079676 49.0108765),2.2079676,49.0108765
47.61Z,,DUPLESSIS,VERSAILLES,78000,78,POINT (2.3821163 48.8759717),2.3821163,48.8759717
47.61Z,rue,DU VIEUX PILORI,MANTES-LA-JOLIE,78200,78,POINT (2.2493876 48.8179238),2.2493876,48.8179238
47.61Z,rue,SEDAINE,PARIS 11,75011,75,POINT (2.1612852 48.433665),2.1612852,48.433665
47.61Z,rue,DE PARIS,SAINT-BRICE-SOUS-FORET,95350,95,POINT (2.3279994 48.8417516),2.3279994,48.8417516
47.61Z,rue,LA FAYETTE,PARIS 10,75010,75,POINT (2.3450429 48.8731757),2.3450429,48.8731757
47.61Z,rue,DE PARADIS,PARIS 10,75010,75,POINT (2.3535038 49.0355366),2.3535038,49.0355366
47.61Z,rue,DE LA GARE,LA CHAPELLE-LA-REINE,77760,77,POINT (2.3547228 48.8439193),2.3547228,48.8439193
47.61Z,rue,CHARLES DUPORT,BOIS-COLOMBES,92270,92,POINT (2.4048506 48.8689084),2.4048506,48.8689084
47.61Z,allée,ROSA PARKS,BAGNOLET,93170,93,POINT (2.8119427 48.9008003),2.8119427,48.9008003
47.61Z,boulevard,RICHARD WALLACE,PUTEAUX,92800,92,POINT (2.3764823 48.8618312),2.3764823,48.8618312
47.61Z,rue,DU CHALET,PARIS 10,75010,75,POINT (2.2721254 48.9050442),2.2721254,48.9050442
47.61Z,rue,DE MARIVAUX,PARIS 2,75002,75,POINT (2.5021498 48.6979295),2.5021498,48.6979295
47.61Z,rue,GILBERT CESBRON,PARIS 17,75017,75,POINT (2.333525 48.8893151),2.333525,48.8893151
47.61Z,rue,DU DAHOMEY,PARIS 11,75011,75,POINT (2.5706468 48.3197172),2.5706468,48.3197172
47.61Z,avenue,DE LA REPUBLIQUE,BAGNOLET,93170,93,POINT (2.3145851 48.8892198),2.3145851,48.8892198
47.61Z,rue,JEAN JAURES,VANVES,92170,92,POINT (2.360794990865985 48.7720452),2.360794990865985,48.7720452
47.61Z,rue,DAMREMONT,PARIS 18,75018,75,POINT (2.5139147 48.8600841),2.5139147,48.8600841
47.61Z,boulevard,VOLTAIRE,ISSY-LES-MOULINEAUX,92130,92,POINT (2.2931066 48.8714913),2.2931066,48.8714913
47.61Z,rue,SAINT CHARLES,PARIS 15,75015,75,POINT (2.7739562 48.8562557),2.7739562,48.8562557
47.61Z,rue,DE CHARENTON,PARIS 12,75012,75,POINT (2.5345292 48.8578687),2.5345292,48.8578687
47.61Z,avenue,DE LA RESISTANCE,MONTREUIL,93100,93,POINT (2.3496404 48.8582723),2.3496404,48.8582723
47.61Z,avenue,DE SEGUR,PARIS 7,75007,75,POINT (2.3261173 48.8703444),2.3261173,48.8703444
47.61Z,rue,DE BELLEVILLE,PARIS 20,75020,75,POINT (2.3444202 48.8499211),2.3444202,48.8499211
47.61Z,rue,VICTOR HUGO,MALAKOFF,92240,92,POINT (2.257272 48.9937662),2.257272,48.9937662
47.61Z,rue,DE TOLBIAC,PARIS 13,75013,75,POINT (2.2445114 48.923831),2.2445114,48.923831
47.61Z,rue,DE LA FORGE ROYALE,PARIS 11,75011,75,POINT (2.3812577 48.8713549),2.3812577,48.8713549
47.61Z,avenue,PARMENTIER,PARIS 11,75011,75,POINT (2.5231376 48.8393451),2.5231376,48.8393451
47.61Z,rue,DES CHESNOIS,MONTEREAU-FAULT-YONNE,77130,77,POINT (2.7214967 48.4077098),2.7214967,48.4077098
47.61Z,rue,PIERRE MILLE,PARIS 15,75015,75,POINT (1.9789434 49.14468),1.9789434,49.14468
47.61Z,boulevard,DIDEROT,PARIS 12,75012,75,POINT (1.9189656 48.7153822),1.9189656,48.7153822
47.61Z,rue,MARCELIN BERTHELOT,MONTREUIL,93100,93,POINT (1.9397502 48.5719762),1.9397502,48.5719762
47.61Z,rue,FRANCOIS VILLON,STAINS,93240,93,POINT (2.323919877762703 48.87737115),2.323919877762703,48.87737115
47.61Z,avenue,JEAN JAURES,PARIS 19,75019,75,POINT (2.3475844 48.8582679),2.3475844,48.8582679
47.61Z,rue,AUGUSTE POULLAIN,SAINT-DENIS,93200,93,POINT (2.0966837 48.8714738),2.0966837,48.8714738
47.61Z,rue,DE SATORY,VERSAILLES,78000,78,POINT (2.3003133 48.9010264),2.3003133,48.9010264
47.61Z,rue,POTTIER,LE CHESNAY-ROCQUENCOURT,78150,78,POINT (2.2983559 48.8777215),2.2983559,48.8777215
47.61Z,boulevard,DES CORDELIERS,MAGNY-EN-VEXIN,95420,95,POINT (2.5212934 48.8383102),2.5212934,48.8383102
47.61Z,rue,DE LA CONCORDE,COLOMBES,92700,92,POINT (2.256497 48.7405168),2.256497,48.7405168
47.61Z,rue,ERNEST RENAN,SAINT-DENIS,93200,93,POINT (2.3328729 48.8278561),2.3328729,48.8278561
47.61Z,rue,CUSTINE,PARIS 18,75018,75,POINT (2.2865419 48.8589346),2.2865419,48.8589346
47.61Z,rue,DES VOLONTAIRES,PARIS 15,75015,75,POINT (2.222811 49.0267079),2.222811,49.0267079
47.61Z,rue,DANIELLE CASANOVA,SAINT-DENIS,93200,93,POINT (2.5680006 48.6024352),2.5680006,48.6024352
47.61Z,rue,VOLTAIRE,MONTREUIL,93100,93,POINT (2.3707871 48.8457445),2.3707871,48.8457445
47.61Z,avenue,DU GENERAL DE GAULLE,MAISONS-ALFORT,94700,94,POINT (2.274637 48.8684448),2.274637,48.8684448
47.61Z,avenue,PASTEUR,VILLEPINTE,93420,93,POINT (2.4952583 48.7876632),2.4952583,48.7876632
47.61Z,rue,DES SABLONS,LARCHANT,77760,77,POINT (2.371807 48.9794793),2.371807,48.9794793
47.61Z,avenue,FRANCOIS ARAGO,ANTONY,92160,92,POINT (2.152438 48.9453618),2.152438,48.9453618
47.61Z,rue,DU GRAND PRIEUR,ARGENTEUIL,95100,95,POINT (2.2646042 48.73909),2.2646042,48.73909
47.61Z,avenue,DE LA CRISTALLERIE,SEVRES,92310,92,POINT (2.2730149 48.8240399),2.2730149,48.8240399
47.61Z,rue,RENE CASSIN,VILLIERS-SUR-MARNE,94350,94,POINT (2.581094979133815 48.8740119),2.581094979133815,48.8740119
47.61Z,rue,THEODORE DECK,PARIS 15,75015,75,POINT (2.5199155 48.8371486),2.5199155,48.8371486
47.61Z,rue,HENRI LASSON,ANTONY,92160,92,POINT (2.4015373 48.8599073),2.4015373,48.8599073
47.61Z,rue,SAINT HILAIRE,SAINT-MAUR-DES-FOSSES,94210,94,POINT (2.2769714 48.8506241),2.2769714,48.8506241
47.61Z,,DU PARC DE MONTSOURIS,PARIS 14,75014,75,POINT (2.2822065 48.8233808),2.2822065,48.8233808
47.61Z,,CANART,PARIS 12,75012,75,POINT (2.3285234 48.8317992),2.3285234,48.8317992
47.61Z,rue,RENE BOULANGER,PARIS 10,75010,75,POINT (2.3004202 48.8470363),2.3004202,48.8470363
47.61Z,avenue,DU GEN DE GAULLE,VERSAILLES,78000,78,POINT (2.3463966 48.8531026),2.3463966,48.8531026
47.61Z,rue,DE LA BUTTE AUX CAILLES,PARIS 13,75013,75,POINT (2.3391703 48.851354),2.3391703,48.851354
47.61Z,rue,SEDAINE,PARIS 11,75011,75,POINT (2.2916287 48.8497065),2.2916287,48.8497065
47.61Z,rue,FRANCOIS MIRON,PARIS 4,75004,75,POINT (2.6573803 48.8493144),2.6573803,48.8493144
47.61Z,place,CHARLES STEBER,LONGJUMEAU,91160,91,POINT (2.2047965 48.8099576),2.2047965,48.8099576
47.61Z,rue,DE DOUAI,PARIS 9,75009,75,POINT (2.2834513 48.859108),2.2834513,48.859108
47.61Z,rue,DE PROVINS,TOURNAN-EN-BRIE,77220,77,POINT (2.1815934 48.8772941),2.1815934,48.8772941
47.61Z,rue,DE BERCY,PARIS 12,75012,75,POINT (2.098406 49.0501026),2.098406,49.0501026
47.61Z,place,GEORGES POMPIDOU,PARIS 4,75004,75,POINT (2.3018974 48.795873),2.3018974,48.795873
47.61Z,rue,DU VERTBOIS,PARIS 3,75003,75,POINT (2.1215076 48.8012015),2.1215076,48.8012015
47.61Z,rue,DE SAINT CLOUD,VILLE D'AVRAY,92410,92,POINT (2.324902 48.8848298),2.324902,48.8848298
47.61Z,rue,D ANJOU,VERSAILLES,78000,78,POINT (2.3534933 48.8610519),2.3534933,48.8610519
47.61Z,rue,LA CLEF DES CHAMPS,SAINT-OUEN-SUR-SEINE,93400,93,POINT (2.3718374 48.8475344),2.3718374,48.8475344
47.61Z,rue,DE LA GLACIERE,PARIS 13,75013,75,POINT (1.9837714 48.9679996),1.9837714,48.9679996
47.61Z,place,CUSINO,MITRY-MORY,77290,77,POINT (2.7286994 48.7396467),2.7286994,48.7396467
47.61Z,rue,DES BOURGUIGNONS,ASNIERES-SUR-SEINE,92600,92,POINT (2.3742925 48.8526821),2.3742925,48.8526821
47.61Z,rue,DE VAUGIRARD,PARIS 15,75015,75,POINT (2.4015373 48.8599073),2.4015373,48.8599073
47.61Z,rue,DE LA COMMUNE DE PARIS,AUBERVILLIERS,93300,93,POINT (2.393787 48.895717),2.393787,48.895717
47.61Z,rue,CHARLES PATHE,CHEVRY-COSSIGNY,77173,77,POINT (3.3020589 48.5606167),3.3020589,48.5606167
47.61Z,rue,FRANCOIS DE TESSAN,OZOIR-LA-FERRIERE,77330,77,POINT (2.3477316 48.8472327),2.3477316,48.8472327
47.61Z,rue,SAINT JACQUES,PARIS 5,75005,75,POINT (2.8192732 48.850867),2.8192732,48.850867
47.61Z,rue,DE LA CHAPELLE,PARIS 18,75018,75,POINT (2.3626618 48.8698731),2.3626618,48.8698731
47.61Z,avenue,VOLTAIRE,SOISY-SOUS-MONTMORENCY,95230,95,POINT (2.3687157 48.9740717),2.3687157,48.9740717
47.61Z,rue,POMPON,VILLIERS-LE-BEL,95400,95,POINT (2.3963189 48.8855977),2.3963189,48.8855977
47.61Z,avenue,VICTOR HUGO,PARIS 16,75116,75,POINT (2.3390724 48.8795515),2.3390724,48.8795515
47.61Z,rue,PELLEPORT,PARIS 20,75020,75,POINT (2.3681524 48.8666191),2.3681524,48.8666191
47.61Z,rue,DES ROSIERS,SAINT-OUEN-SUR-SEINE,93400,93,POINT (2.2173163 48.928649),2.2173163,48.928649
47.61Z,boulevard,ARAGO,PARIS 13,75013,75,POINT (2.3684435 48.7057963),2.3684435,48.7057963
47.61Z,rue,FELIX FAURE,COLOMBES,92700,92,POINT (2.3362217 48.8547705),2.3362217,48.8547705
