activitePrincipaleEtablissement,typeVoieEtablissement,libelleVoieEtablissement,libelleCommuneEtablissement,codeCommuneEtablissement,departement,geometry,long,lat
10.71C,rue,VICTOR HUGO,BEZONS,95063,95,POINT (2.3020372 48.8465142),48.8465142,2.3020372
10.71C,allée,GUY DE MAUPASSANT,ARGENTEUIL,95018,95,POINT (2.3665333 48.8609986),48.8609986,2.3665333
10.71C,rue,HENRI BARBUSSE,VILLEJUIF,94076,94,POINT (2.4101096 48.8891307),48.8891307,2.4101096
10.71C,rue,SAINT MAUR,PARIS 11,75111,75,POINT (2.5934818 48.9050393),48.9050393,2.5934818
10.71C,avenue,DE LA PAIX,LE PECQ,78481,78,POINT (2.5934818 48.9050393),48.9050393,2.5934818
10.71C,avenue,DU 8 MAI 1945,LE BLANC-MESNIL,93007,93,POINT (2.6028075 48.9020282),48.9020282,2.6028075
10.71C,rue,CHAMPIONNET,PARIS 18,75118,75,POINT (2.434001 48.8027847),48.8027847,2.434001
10.71C,rue,JEAN PIERRE TIMBAUD,PARIS 11,75111,75,POINT (2.3949986 48.8756716),48.8756716,2.3949986
10.71C,rue,SAINT DENIS,LA NORVILLE,91457,91,POINT (1.7043275 48.9919147),48.9919147,1.7043275
10.71C,rue,ANTOINE LAVOISIER,MANTES-LA-JOLIE,78361,78,POINT (2.4141913 49.0006157),49.0006157,2.4141913
10.71C,rue,EDOUARD VAILLANT,MONTREUIL,93048,93,POINT (2.144577 48.8779938),48.8779938,2.144577
10.71C,rue,DU CDT ERNEST BAROCHE,LE BOURGET,93013,93,POINT (2.3565008 48.9395302),48.9395302,2.3565008
10.71C,rue,JEANNE D'ARC,MOUSSY-LE-NEUF,77322,77,POINT (2.372803 48.8836109),48.8836109,2.372803
10.71C,place,DE LA MAIRIE,VETHEUIL,95651,95,POINT (2.3027013 48.9205017),48.9205017,2.3027013
10.71C,avenue,PIERRE BROSSOLETTE,LE PERREUX-SUR-MARNE,94058,94,POINT (2.3034907 48.8116797),48.8116797,2.3034907
10.71C,avenue,DE LA REPUBLIQUE,ARNOUVILLE,95019,95,POINT (2.4351241 48.8450141),48.8450141,2.4351241
10.71C,rue,DU GENERAL LECLERC,CRECY-LA-CHAPELLE,77142,77,POINT (2.6670573 48.570117),48.570117,2.6670573
10.71C,rue,DE LA GEOLE,EPONE,78217,78,POINT (2.3308864 48.8327946),48.8327946,2.3308864
10.71C,rue,LOUIS CASTEL,GENNEVILLIERS,92036,92,POINT (2.2871058 48.9093039),48.9093039,2.2871058
10.71C,rue,DE LA MAIRIE,EZANVILLE,95229,95,POINT (2.3378415 48.88251),48.88251,2.3378415
10.71C,rue,DU PUITS GRES,BOISSY-SOUS-SAINT-YON,91085,91,POINT (2.3263934 48.8799808),48.8799808,2.3263934
10.71C,avenue,ANATOLE FRANCE,PANTIN,93055,93,POINT (2.4149526 48.9185967),48.9185967,2.4149526
10.71C,avenue,DU GENERAL DE GAULLE,MOUROUX,77320,77,POINT (2.6057298 48.8019465),48.8019465,2.6057298
10.71C,rue,JEANNE D ARC,PARIS 13,75113,75,POINT (2.3638052 48.8048908),48.8048908,2.3638052
10.71C,rue,DE PONTHIEU,PARIS 8,75108,75,POINT (2.4915812 48.8829472),48.8829472,2.4915812
10.71C,,DE SAINT LEU,VILLETANEUSE,93079,93,POINT (2.3049105 48.7534695),48.7534695,2.3049105
10.71C,avenue,GALLIENI,NOISY-LE-SEC,93053,93,POINT (2.448305 48.9218622),48.9218622,2.448305
10.71C,rue,CHARPENTIER,BOURG-LA-REINE,92014,92,POINT (2.2418104 48.8440156),48.8440156,2.2418104
10.71C,avenue,DES FRERES LUMIERES,CORMEILLES-EN-PARISIS,95176,95,POINT (2.3080643 48.9174091),48.9174091,2.3080643
10.71C,rue,MAURICE THOREZ,NANTERRE,92050,92,POINT (2.3989154 48.8378181),48.8378181,2.3989154
10.71C,rue,SAINT GILLES,PARIS 3,75103,75,POINT (2.3750354 48.8412793),48.8412793,2.3750354
10.71C,rue,CAMILLE PELLETAN,HOUILLES,78311,78,POINT (2.3709259 48.8232041),48.8232041,2.3709259
10.71C,avenue,LEON GAMBETTA,MONTROUGE,92049,92,POINT (2.3684351 48.8326046),48.8326046,2.3684351
10.71C,boulevard,SERURIER,PARIS 19,75119,75,POINT (1.856473 48.648326),48.648326,1.856473
10.71C,rue,MOLIERE,VITRY-SUR-SEINE,94081,94,POINT (2.5064938 48.8265994),48.8265994,2.5064938
10.71C,boulevard,DE STALINGRAD,VITRY-SUR-SEINE,94081,94,POINT (2.2933331 48.8125787),48.8125787,2.2933331
10.71C,rue,DE MERLAN,NOISY-LE-SEC,93053,93,POINT (2.3503225 48.9343069),48.9343069,2.3503225
10.71C,rue,FARABOEUF,BETON-BAZOCHES,77032,77,POINT (2.329006 48.8590128),48.8590128,2.329006
10.71C,rue,HENRI PROU,LES CLAYES-SOUS-BOIS,78165,78,POINT (2.3810984456504545 48.910828),48.910828,2.3810984456504545
10.71C,rue,GAMBETTA,ARGENTEUIL,95018,95,POINT (2.3146999 48.8105526),48.8105526,2.3146999
10.71C,rue,CHAMPIONNET,PARIS 18,75118,75,POINT (2.3655744 48.8682752),48.8682752,2.3655744
10.71C,avenue,JOSEPH PAXTON,FERRIERES-EN-BRIE,77181,77,POINT (2.2835858 48.8867891),48.8867891,2.2835858
10.71C,rue,DU POITOU,CHEVILLY-LARUE,94021,94,POINT (2.2811437 48.8963935),48.8963935,2.2811437
10.71C,avenue,DU CHATEAU,VINCENNES,94080,94,POINT (2.6558101 48.5417991),48.5417991,2.6558101
10.71C,rue,DE BRETAGNE,ASNIERES-SUR-SEINE,92004,92,POINT (2.3977346 48.88393),48.88393,2.3977346
10.71C,rue,HENRI BARBUSSE,VIRY-CHATILLON,91687,91,POINT (2.2631277 48.9260005),48.9260005,2.2631277
10.71C,avenue,CHARLES GIDE,LE KREMLIN-BICETRE,94043,94,POINT (2.3269933 48.8848036),48.8848036,2.3269933
10.71C,boulevard,HENRI BARBUSSE,SARTROUVILLE,78586,78,POINT (2.1087314 49.0004977),49.0004977,2.1087314
10.71C,rue,CLAUDE DECAEN,PARIS 12,75112,75,POINT (2.4316657 48.9368508),48.9368508,2.4316657
10.71C,avenue,JEAN LOLIVE,PANTIN,93055,93,POINT (2.3489939 48.8148552),48.8148552,2.3489939
10.71C,avenue,PAUL VAILLANT COUTURIER,LE BLANC-MESNIL,93007,93,POINT (2.3345274 48.873319),48.873319,2.3345274
10.71C,rue,DE COLOMBES,ASNIERES-SUR-SEINE,92004,92,POINT (2.286723 48.9133482),48.9133482,2.286723
10.71C,rue,GABRIEL PERI,LE PRE-SAINT-GERVAIS,93061,93,POINT (2.3127322 48.7538275),48.7538275,2.3127322
10.71C,rue,RAMEY,PARIS 18,75118,75,POINT (2.0998593 49.0325743),49.0325743,2.0998593
10.71C,rue,DES MARTYRS,PARIS 9,75109,75,POINT (2.0930977 49.0124652),49.0124652,2.0930977
10.71C,boulevard,DE LA CHAPELLE,PARIS 10,75110,75,POINT (2.3789791 48.9390482),48.9390482,2.3789791
10.71C,boulevard,DES BATIGNOLLES,PARIS 8,75108,75,POINT (2.3747298 48.9918724),48.9918724,2.3747298
10.71C,rue,VASCO DE GAMA,PARIS 15,75115,75,POINT (2.4434313 48.8082414),48.8082414,2.4434313
10.71C,,MARAT,IVRY-SUR-SEINE,94041,94,POINT (2.417667 48.9938976),48.9938976,2.417667
10.71C,rue,D ASSAS,PARIS 6,75106,75,POINT (2.4155432 48.9885023),48.9885023,2.4155432
10.71C,boulevard,NELATON,MARCOUSSIS,91363,91,POINT (2.3908221 48.8389263),48.8389263,2.3908221
10.71C,rue,DU BAC,PARIS 7,75107,75,POINT (2.2826724 48.9155548),48.9155548,2.2826724
10.71C,rue,DE LONGCHAMP,PARIS 16,75116,75,POINT (2.3463523 48.6215784),48.6215784,2.3463523
10.71C,avenue,CHARLES DE GAULLE,LE CHESNAY-ROCQUENCOURT,78158,78,POINT (2.345667 48.8858561),48.8858561,2.345667
10.71C,rue,PONCELET,PARIS 17,75117,75,POINT (2.3399286 48.8490379),48.8490379,2.3399286
10.71C,quai,DE GRENELLE,PARIS 15,75115,75,POINT (2.4781629 48.8110881),48.8110881,2.4781629
10.71C,rue,DU BAC,PARIS 7,75107,75,POINT (2.4642578 48.6086891),48.6086891,2.4642578
10.71C,place,COLBERT,MEAUX,77284,77,POINT (2.7365781 48.8507728),48.8507728,2.7365781
10.71C,rue,DE L AVENIR,EPINAY-SUR-SEINE,93031,93,POINT (2.2755191 48.8017307),48.8017307,2.2755191
10.71C,avenue,DES QUATRE PAVES DU ROY,MONTIGNY-LE-BRETONNEUX,78423,78,POINT (2.5822416 48.5814207),48.5814207,2.5822416
10.71C,place,DE LA PORTE DE VANVES,PARIS 14,75114,75,POINT (2.2113155 48.9307055),48.9307055,2.2113155
10.71C,rue,JEAN BONAL,LA GARENNE-COLOMBES,92035,92,POINT (2.2411607 48.8839743),48.8839743,2.2411607
10.71C,rue,DU TEMPLE,SARTROUVILLE,78586,78,POINT (2.3820884 48.8917744),48.8917744,2.3820884
10.71C,rue,JULES MICHELET,COLOMBES,92025,92,POINT (1.9007655 49.004694),49.004694,1.9007655
10.71C,place,DE SELVES,CERNY,91129,91,POINT (2.3537546 48.8305074),48.8305074,2.3537546
10.71C,rue,CHEVREUL,SURESNES,92073,92,POINT (2.3477321 48.8287293),48.8287293,2.3477321
10.71C,rue,PAUL VAILLANT COUTURIER,ALFORTVILLE,94002,94,POINT (2.087726 48.8982811),48.8982811,2.087726
10.71C,place,ROGER SALENGRO,GARGES-LES-GONESSE,95268,95,POINT (2.3338566 48.9118849),48.9118849,2.3338566
10.71C,rue,GEORGES MAGNIER,LA COURNEUVE,93027,93,POINT (2.4035687 48.8843762),48.8843762,2.4035687
10.71C,rue,DE MAUBEUGE,PARIS 9,75109,75,POINT (2.094715 48.8957679),48.8957679,2.094715
10.71C,boulevard,PAUL VAILLANT COUTURIER,MONTREUIL,93048,93,POINT (2.4737973 48.8201042),48.8201042,2.4737973
10.71C,place,DES AUNETTES,EVRY-COURCOURONNES,91228,91,POINT (2.1942293 48.9252047),48.9252047,2.1942293
10.71C,rue,PIERRE ET MARIE CURIE,BAGNOLET,93006,93,POINT (2.3988258 48.8492905),48.8492905,2.3988258
10.71C,rue,DU GENERAL LECLERC,CRETEIL,94028,94,POINT (2.3742925 48.8526821),48.8526821,2.3742925
10.71C,avenue,DU PDT JOHN KENNEDY,ROSNY-SOUS-BOIS,93064,93,POINT (2.2789061 48.8453013),48.8453013,2.2789061
10.71C,rue,CHARLES DE GAULLE,BURES-SUR-YVETTE,91122,91,POINT (2.0937177 48.9989567),48.9989567,2.0937177
10.71C,rue,ANATOLE FRANCE,LA COURNEUVE,93027,93,POINT (2.2943432 48.8843907),48.8843907,2.2943432
10.71C,rue,DU BOIS POUTY,MOUROUX,77320,77,POINT (2.3270761 48.8974036),48.8974036,2.3270761
10.71C,place,HENRI 4,SURESNES,92073,92,POINT (2.1125197 49.0414562),49.0414562,2.1125197
10.71C,boulevard,MAURICE BERTEAUX,SANNOIS,95582,95,POINT (2.4015373 48.8599073),48.8599073,2.4015373
10.71C,rue,DE VERDUN,SURESNES,92073,92,POINT (2.0914473 48.8972689),48.8972689,2.0914473
10.71C,rue,DE LA GARENNE,SEVRES,92072,92,POINT (3.3050877 48.7804801),48.7804801,3.3050877
10.71C,avenue,GAMBETTA,PARIS 20,75120,75,POINT (2.1346255 48.8925429),48.8925429,2.1346255
10.71C,rue,DES CHARDONNERETS,NEUILLY-SUR-MARNE,93050,93,POINT (2.2716260958984114 48.7929956),48.7929956,2.2716260958984114
10.71C,place,DE LA COMMUNE,EVRY-COURCOURONNES,91228,91,POINT (2.3788139 48.8727703),48.8727703,2.3788139
10.71C,,DES MERVEILLES,CERGY,95127,95,POINT (2.2558028 48.9474468),48.9474468,2.2558028
10.71C,place,DES TROIS GARES,CERGY,95127,95,POINT (2.3042577 48.916097),48.916097,2.3042577
10.71C,rue,DE L ABONDANCE,CERGY,95127,95,POINT (2.36034 48.8692127),48.8692127,2.36034
10.71C,rue,DU 8 MAI 1945,NANTERRE,92050,92,POINT (2.3939956 48.8718477),48.8718477,2.3939956
10.71C,rue,DU VIEUX VILLAGE,CONDE-SUR-VESGRE,78171,78,POINT (2.7735081 48.6987015),48.6987015,2.7735081
10.71C,avenue,GAL GABRIEL DELARUE,PONTOISE,95500,95,POINT (2.3468082 48.8758139),48.8758139,2.3468082
10.71C,rue,DE TURBIGO,PARIS 1,75101,75,POINT (2.4390476 48.6160059),48.6160059,2.4390476
10.71C,rue,DE PARIS,HERBLAY-SUR-SEINE,95306,95,POINT (2.3366844 48.7734046),48.7734046,2.3366844
10.71C,avenue,EDOUARD VAILLANT,BOULOGNE-BILLANCOURT,92012,92,POINT (2.3143182 48.6479779),48.6479779,2.3143182
10.71C,rue,ESCUDIER,BOULOGNE-BILLANCOURT,92012,92,POINT (2.4115835 48.849676),48.849676,2.4115835
10.71C,rue,DE SAINT DENIS,SAINT-OUEN-SUR-SEINE,93070,93,POINT (2.5068311 48.7931552),48.7931552,2.5068311
10.71C,rue,JEAN JAURES,US,95625,95,POINT (2.4215609 48.8016916),48.8016916,2.4215609
10.71C,rue,DU PAVE,BREUILLET,91105,91,POINT (2.2812661 48.7666287),48.7666287,2.2812661
10.71C,rue,DU PAVE,BREUILLET,91105,91,POINT (2.4873468 48.8046368),48.8046368,2.4873468
10.71C,rue,DU PAVE,BREUILLET,91105,91,POINT (2.2630068 48.7650207),48.7650207,2.2630068
10.71C,avenue,DE VERDUN,ARGENTEUIL,95018,95,POINT (2.320109 48.843895),48.843895,2.320109
10.71C,rue,DU DOCTEUR TUFFIER,PARIS 13,75113,75,POINT (2.3063483 48.8272914),48.8272914,2.3063483
10.71C,rue,DU FAUBOURG SAINT MARTIN,PARIS 10,75110,75,POINT (2.1665347 49.0061166),49.0061166,2.1665347
10.71C,place,DU MARCHE,SARCELLES,95585,95,POINT (2.5350139 48.8842625),48.8842625,2.5350139
10.71C,rue,MARCADET,PARIS 18,75118,75,POINT (1.5077987 48.9570481),48.9570481,1.5077987
10.71C,rue,DE TURENNE,PARIS 3,75103,75,POINT (2.0318368 48.8006744),48.8006744,2.0318368
10.71C,avenue,VEUVE MALHERRE,LE BLANC-MESNIL,93007,93,POINT (2.9007034 48.2365565),48.2365565,2.9007034
10.71C,rue,DES MARTYRS,PARIS 9,75109,75,POINT (2.187511977281507 48.8449709),48.8449709,2.187511977281507
10.71C,avenue,PARMENTIER,PARIS 11,75111,75,POINT (2.3885169 48.8890245),48.8890245,2.3885169
10.71C,rue,DE LA REPUBLIQUE,MEUDON,92048,92,POINT (2.3946138 48.8501237),48.8501237,2.3946138
10.71C,rue,DES MARCHANDS,COIGNIERES,78168,78,POINT (2.3146999 48.8105526),48.8105526,2.3146999
10.71C,rue,DE BASSIGNY,MAUREPAS,78383,78,POINT (2.4880455 48.8607109),48.8607109,2.4880455
10.71C,rue,LOUIS BONIN,ORLY,94054,94,POINT (2.2998512 48.8652632),48.8652632,2.2998512
10.71C,avenue,DE LONGCHAMP,SAINT-CLOUD,92064,92,POINT (2.2029966 48.8434945),48.8434945,2.2029966
10.71C,rue,JULES GUESDE,GAGNY,93032,93,POINT (2.2923262 48.9101835),48.9101835,2.2923262
10.71C,rue,DE LYON,PARIS 12,75112,75,POINT (2.4281051 48.8124943),48.8124943,2.4281051
10.71C,avenue,DE PARIS,EAUBONNE,95203,95,POINT (2.5830134 48.5752317),48.5752317,2.5830134
10.71C,avenue,LOUIS LUC,CHOISY-LE-ROI,94022,94,POINT (3.1277944 48.942919),48.942919,3.1277944
10.71C,rue,BOUCRY,PARIS 18,75118,75,POINT (2.3883483 48.8816039),48.8816039,2.3883483
10.71C,rue,EDOUARD VAILLANT,BEZONS,95063,95,POINT (2.3560002 48.8695518),48.8695518,2.3560002
10.71C,avenue,MARECHAL JOFFRE,FONTENAY-SOUS-BOIS,94033,94,POINT (2.3710719 48.8541707),48.8541707,2.3710719
10.71C,rue,BUFFON,MONTREUIL,93048,93,POINT (1.7008182 49.0006438),49.0006438,1.7008182
10.71C,avenue,DE LA GARE,TAVERNY,95607,95,POINT (2.3575375 48.7609552),48.7609552,2.3575375
10.71C,rue,DU PARC,CLAMART,92023,92,POINT (2.3510372 48.7581565),48.7581565,2.3510372
10.71C,avenue,PAUL VAILLANT COUTURIER,LA COURNEUVE,93027,93,POINT (2.6992285 48.4043168),48.4043168,2.6992285
10.71C,quai,DE VALMY,PARIS 10,75110,75,POINT (2.2132144 48.8879477),48.8879477,2.2132144
10.71C,rue,DIDOT,PARIS 14,75114,75,POINT (2.372803 48.8836109),48.8836109,2.372803
10.71C,rue,DE CHARTRES,PARIS 18,75118,75,POINT (2.3815577 48.8288198),48.8288198,2.3815577
10.71C,rue,SAINT CHARLES,PARIS 15,75115,75,POINT (2.3300249 48.8338639),48.8338639,2.3300249
10.71C,rue,DE L ANNONCIATION,PARIS 16,75116,75,POINT (2.4204634 48.8603129),48.8603129,2.4204634
10.71C,rue,ST DOMINIQUE,PARIS 7,75107,75,POINT (2.481578 48.9141084),48.9141084,2.481578
10.71C,rue,MONGE,PARIS 5,75105,75,POINT (2.2593922 49.0010477),49.0010477,2.2593922
10.71C,rue,DU PONT LOUIS PHILIPPE,PARIS 4,75104,75,POINT (2.321867 48.8360687),48.8360687,2.321867
10.71C,boulevard,JEAN JAURES,BOULOGNE-BILLANCOURT,92012,92,POINT (2.5673649 48.900271),48.900271,2.5673649
10.71C,place,D ALIGRE,PARIS 12,75112,75,POINT (2.3576487 48.9205027),48.9205027,2.3576487
10.71C,rue,DU MIDI,VINCENNES,94080,94,POINT (2.4451786 48.8667824),48.8667824,2.4451786
10.71C,place,LOUIS ARMAND,PARIS 12,75112,75,POINT (2.3305218 49.0297108),49.0297108,2.3305218
10.71C,rue,DU VIEUX MARCHE,SAINT-GERMAIN-EN-LAYE,78551,78,POINT (2.3777804 48.8205743),48.8205743,2.3777804
10.71C,rue,DE LA PAROISSE,VERSAILLES,78646,78,POINT (2.3757143 48.7784769),48.7784769,2.3757143
10.71C,,DE L'EUROPE,ARGENTEUIL,95018,95,POINT (2.3285234 48.8317992),48.8317992,2.3285234
10.71C,rue,PARMENTIER,STAINS,93072,93,POINT (2.3133308 48.8102132),48.8102132,2.3133308
10.71C,rue,DES FROIDES BOUILLIES,ATHIS-MONS,91027,91,POINT (2.2466486 48.9088179),48.9088179,2.2466486
10.71C,rue,JEAN JAURES,BEZONS,95063,95,POINT (2.2954808 48.869414),48.869414,2.2954808
10.71C,avenue,PAUL VALERY,SARCELLES,95585,95,POINT (2.2635116 48.8006735),48.8006735,2.2635116
10.71C,rue,DE LA CONVENTION,PARIS 15,75115,75,POINT (2.2538189 48.7773324),48.7773324,2.2538189
10.71C,boulevard,LEFEBVRE,PARIS 15,75115,75,POINT (2.629833 48.5530626),48.5530626,2.629833
10.71C,boulevard,PONIATOWSKI,PARIS 12,75112,75,POINT (2.3547485 48.8766944),48.8766944,2.3547485
10.71C,rue,DE L EMANCIPATION,DRANCY,93029,93,POINT (2.261359 48.8467509),48.8467509,2.261359
10.71C,rue,DU BERRY,NEUILLY-SUR-MARNE,93050,93,POINT (2.351624768590329 48.877892),48.877892,2.351624768590329
10.71C,rue,DUNOIS,PARIS 13,75113,75,POINT (2.5577436 48.89947),48.89947,2.5577436
10.71C,rue,JEAN JAURES,L'HAY-LES-ROSES,94038,94,POINT (2.4442967 48.7860537),48.7860537,2.4442967
10.71C,avenue,LENINE,GENNEVILLIERS,92036,92,POINT (2.5066677 48.7473132),48.7473132,2.5066677
10.71C,rue,DE LA JONQUIERE,PARIS 17,75117,75,POINT (2.2911074 48.8444202),48.8444202,2.2911074
10.71C,avenue,DES ENTREPRENEURS,VILLIERS-LE-BEL,95680,95,POINT (2.3349766 48.8652849),48.8652849,2.3349766
10.71C,rue,DES ECOLES,CARRIERES-SOUS-POISSY,78123,78,POINT (2.3350058 48.8650349),48.8650349,2.3350058
10.71C,avenue,DU GENERAL LECLERC,PARIS 14,75114,75,POINT (2.879544 48.9587332),48.9587332,2.879544
10.71C,rue,LAVERDY,GAMBAIS,78263,78,POINT (2.2899544 48.8536669),48.8536669,2.2899544
10.71C,rue,FERNAND LEGER,WISSOUS,91689,91,POINT (2.4921146 48.8613611),48.8613611,2.4921146
10.71C,avenue,DE LA MALIBRAN,ROISSY-EN-BRIE,77390,77,POINT (3.1322556 48.476363),48.476363,3.1322556
10.71C,rue,SCHNAPPER,SAINT-GERMAIN-EN-LAYE,78551,78,POINT (2.3849794 48.8674556),48.8674556,2.3849794
10.71C,rue,JEAN JACQUES ROUSSEAU,PARIS 1,75101,75,POINT (2.3260235 48.8883163),48.8883163,2.3260235
10.71C,place,DE LA LIBERTE,FOSSES,95250,95,POINT (2.3596042 48.8858631),48.8858631,2.3596042
10.71C,rue,D EPINAY,ARGENTEUIL,95018,95,POINT (2.2493351 48.8267058),48.8267058,2.2493351
10.71C,rue,CAMBRONNE,PARIS 15,75115,75,POINT (2.3167007 48.757964),48.757964,2.3167007
10.71C,rue,DU PONT AUX CHOUX,PARIS 3,75103,75,POINT (2.7081168 48.7363391),48.7363391,2.7081168
10.71C,rue,MEHUL,PANTIN,93055,93,POINT (2.366371 48.7929399),48.7929399,2.366371
10.71C,avenue,CLAUDE BERNARD,CHELLES,77108,77,POINT (2.3576487 48.9205027),48.9205027,2.3576487
10.71C,avenue,CLAUDE BERNARD,CHELLES,77108,77,POINT (2.4596678 48.8682287),48.8682287,2.4596678
10.71C,rue,LAENNEC,CHELLES,77108,77,POINT (2.2122008 48.8633259),48.8633259,2.2122008
10.71C,avenue,DE LA REPUBLIQUE,MAISONS-ALFORT,94046,94,POINT (2.3867837 48.9457021),48.9457021,2.3867837
10.71C,rue,COMPANS,PARIS 19,75119,75,POINT (2.33192 48.8170081),48.8170081,2.33192
10.71C,rue,JEAN BAPTISTE COROT,MANTES-LA-JOLIE,78361,78,POINT (2.9026464 48.9423076),48.9423076,2.9026464
10.71C,avenue,ALEXIS VARAGNE,VILLIERS-LE-BEL,95680,95,POINT (2.2575484 48.8859434),48.8859434,2.2575484
10.71C,boulevard,FERNAND HOSTACHY,CROISSY-SUR-SEINE,78190,78,POINT (2.7045358 48.2331209),48.2331209,2.7045358
10.71C,rue,GABRIEL PERI,SAINT-DENIS,93066,93,POINT (2.4594982 48.8938187),48.8938187,2.4594982
10.71C,avenue,JEAN JAURES,PARIS 19,75119,75,POINT (2.1999629 49.0097384),49.0097384,2.1999629
10.71C,avenue,CHANDON,GENNEVILLIERS,92036,92,POINT (2.3440305 48.9637075),48.9637075,2.3440305
10.71C,avenue,JEAN JAURES,MONTROUGE,92049,92,POINT (2.3823365 48.9537276),48.9537276,2.3823365
10.71C,rue,ROBERT GIRAUDINEAU,VINCENNES,94080,94,POINT (2.3560002 48.8695518),48.8695518,2.3560002
10.71C,rue,DES CLOSEAUX,VOISENON,77528,77,POINT (2.4466833 48.7424005),48.7424005,2.4466833
10.71C,avenue,DU GENERAL LECLERC,PARIS 14,75114,75,POINT (2.3561774 48.8513066),48.8513066,2.3561774
10.71C,rue,BAPST,ASNIERES-SUR-SEINE,92004,92,POINT (2.4313016 48.865247),48.865247,2.4313016
10.71C,boulevard,DE CLICHY,PARIS 18,75118,75,POINT (2.1887885 48.9972779),48.9972779,2.1887885
10.71C,rue,DE STALINGRAD,BOBIGNY,93008,93,POINT (2.3653219 48.914197),48.914197,2.3653219
10.71C,avenue,DE LA REPUBLIQUE,PONTAULT-COMBAULT,77373,77,POINT (2.3225261 48.7550631),48.7550631,2.3225261
10.71C,avenue,DE PARIS,VILLEJUIF,94076,94,POINT (3.202640719952175 48.798218750000004),48.798218750000004,3.202640719952175
10.71C,rue,JEAN MERMOZ,ROSNY-SOUS-BOIS,93064,93,POINT (2.328163 48.9026377),48.9026377,2.328163
10.71C,avenue,JEAN JAURES,DRANCY,93029,93,POINT (2.3600396 48.8914956),48.8914956,2.3600396
10.71C,rue,ESCUDIER,BOULOGNE-BILLANCOURT,92012,92,POINT (2.3202116 48.8163832),48.8163832,2.3202116
10.71C,avenue,DES GRESILLONS,ASNIERES-SUR-SEINE,92004,92,POINT (2.6992285 48.4043168),48.4043168,2.6992285
10.71C,rue,TOURNEUX,PARIS 12,75112,75,POINT (2.9565809 48.3959093),48.3959093,2.9565809
10.71C,rue,VILLIOT,PARIS 12,75112,75,POINT (1.9119065 48.9857902),48.9857902,1.9119065
10.71C,rue,CLISSON,PARIS 13,75113,75,POINT (2.229885 48.834269),48.834269,2.229885
10.71C,avenue,DU GENERAL DE GAULLE,CHAMPIGNY-SUR-MARNE,94017,94,POINT (2.4231939 48.7590593),48.7590593,2.4231939
10.71C,rue,HOCHE,MALAKOFF,92046,92,POINT (2.4943971 48.9313514),48.9313514,2.4943971
10.71C,rue,MOREAU,SAINT-DENIS,93066,93,POINT (2.415302320633818 48.8049952),48.8049952,2.415302320633818
10.71C,rue,DU BAC,PARIS 7,75107,75,POINT (2.3403938 48.8409648),48.8409648,2.3403938
10.71C,avenue,DE LA REPUBLIQUE,MONTROUGE,92049,92,POINT (2.3127048 48.6382076),48.6382076,2.3127048
10.71C,rue,DU FAUBOURG DU TEMPLE,PARIS 11,75111,75,POINT (2.3539385 48.8572068),48.8572068,2.3539385
10.71C,rue,LOUISE MICHEL,LEVALLOIS-PERRET,92044,92,POINT (2.3357596 48.993567),48.993567,2.3357596
10.71C,rue,ANATOLE FRANCE,LEVALLOIS-PERRET,92044,92,POINT (2.1547553 48.9362568),48.9362568,2.1547553
10.71C,place,ALPHONE VION,POMMEUSE,77371,77,POINT (2.3328729 48.8278561),48.8278561,2.3328729
10.71C,rue,DE TOLBIAC,PARIS 13,75113,75,POINT (2.0118199 48.8059172),48.8059172,2.0118199
10.71C,rue,SAINT BARTHELEMY,MELUN,77288,77,POINT (1.9993671 48.8274877),48.8274877,1.9993671
10.71C,avenue,DE LA PORTE BRUNET,PARIS 19,75119,75,POINT (2.3600396 48.8914956),48.8914956,2.3600396
10.71C,rue,DES CHAMPARONS,COLOMBES,92025,92,POINT (2.5089671 48.8495583),48.8495583,2.5089671
10.71C,avenue,DE CLICHY,PARIS 18,75118,75,POINT (2.3576487 48.9205027),48.9205027,2.3576487
10.71C,rue,DESIRE CLEMENT,CONFLANS-SAINTE-HONORINE,78172,78,POINT (2.3640624 48.8149901),48.8149901,2.3640624
10.71C,rue,EDOUARD VAILLANT,LE BOURGET,93013,93,POINT (3.1371948 48.8215039),48.8215039,3.1371948
10.71C,rue,LA FAYETTE,PARIS 10,75110,75,POINT (2.3415012 48.8252945),48.8252945,2.3415012
10.71C,rue,DE LA COMETE,ASNIERES-SUR-SEINE,92004,92,POINT (2.3119292 48.8443096),48.8443096,2.3119292
10.71C,avenue,DU 8 MAI 1945,FRESNES,94034,94,POINT (2.7739562 48.8562557),48.8562557,2.7739562
10.71C,avenue,ROGER GUICHARD,ERAGNY,95218,95,POINT (2.371220416755617 48.65180115),48.65180115,2.371220416755617
10.71C,rue,DE L AMBASSADEUR,ERAGNY,95218,95,POINT (2.2302282 48.8405222),48.8405222,2.2302282
10.71C,avenue,ROMAIN ROLLAND,SAINT-DENIS,93066,93,POINT (2.3086972 48.896312),48.896312,2.3086972
10.71C,avenue,GEORGES CLEMENCEAU,MAISONS-ALFORT,94046,94,POINT (2.2099024 48.8231844),48.8231844,2.2099024
10.71C,avenue,HENRI BARBUSSE,ARNOUVILLE,95019,95,POINT (2.5132244 48.7939031),48.7939031,2.5132244
10.71C,boulevard,DE REUILLY,PARIS 12,75112,75,POINT (2.2678714 48.8239436),48.8239436,2.2678714
