activitePrincipaleEtablissement,typeVoieEtablissement,libelleVoieEtablissement,libelleCommuneEtablissement,codeCommuneEtablissement,departement,geometry,long,lat
47.61Z,rue,SAINT JACQUES,PARIS 5,75105,75,POINT (2.3463164 48.8519991),2.3463164,48.8519991
47.61Z,avenue,DUTUIT,PARIS 8,75108,75,POINT (2.3156674 48.8659735),2.3156674,48.8659735
47.61Z,avenue,CORENTIN CARIOU,PARIS 19,75119,75,POINT (2.3840776 48.8965894),2.3840776,48.8965894
47.61Z,rue,DU GENERAL LECLERC,CRETEIL,94028,94,POINT (2.5116399 48.7779358),2.5116399,48.7779358
47.61Z,rue,DE ROME,PARIS 8,75108,75,POINT (2.323919877762703 48.87737115),2.323919877762703,48.87737115
47.61Z,rue,DE RIVOLI,PARIS 4,75104,75,POINT (2.361397 48.8552471),2.361397,48.8552471
47.61Z,rue,DES PINS,FONTAINEBLEAU,77186,77,POINT (2.7012519 48.4068548),2.7012519,48.4068548
47.61Z,rue,RAYMOND LOSSERAND,PARIS 14,75114,75,POINT (2.321867 48.8360687),2.321867,48.8360687
47.61Z,rue,SAINT LOUIS EN L'ILE,PARIS 4,75104,75,POINT (2.3591776 48.8509303),2.3591776,48.8509303
47.61Z,place,SAINT MICHEL,PARIS 5,75105,75,POINT (2.3443087 48.853187),2.3443087,48.853187
47.61Z,rue,JACOB,PARIS 6,75106,75,POINT (2.3362217 48.8547705),2.3362217,48.8547705
47.61Z,boulevard,DE CHARONNE,PARIS 20,75120,75,POINT (2.399331 48.8495228),2.399331,48.8495228
47.61Z,boulevard,DE CLICHY,PARIS 18,75118,75,POINT (2.3378415 48.88251),2.3378415,48.88251
47.61Z,rue,DE STALINGRAD,ERMONT,95219,95,POINT (2.2584511 48.9886666),2.2584511,48.9886666
47.61Z,rue,DUNOIS,PARIS 13,75113,75,POINT (2.3663373 48.8330305),2.3663373,48.8330305
47.61Z,rue,DU CHATEAU,LA GARENNE-COLOMBES,92035,92,POINT (2.2550992 48.9062352),2.2550992,48.9062352
47.61Z,boulevard,VOLTAIRE,PARIS 11,75111,75,POINT (2.3667308 48.8659584),2.3667308,48.8659584
47.61Z,rue,DE LA BIENFAISANCE,PARIS 8,75108,75,POINT (2.3204404 48.8768205),2.3204404,48.8768205
47.61Z,rue,RAYMOND LOSSERAND,PARIS 14,75114,75,POINT (2.321867 48.8360687),2.321867,48.8360687
47.61Z,quai,DE LA MEGISSERIE,PARIS 1,75101,75,POINT (2.3443842 48.8579631),2.3443842,48.8579631
47.61Z,rue,DE VELIZY,MEUDON,92048,92,POINT (2.2280401 48.8207938),2.2280401,48.8207938
47.61Z,rue,CARNOT,ROMAINVILLE,93063,93,POINT (2.4363755 48.8853631),2.4363755,48.8853631
47.61Z,rue,DE LA CONVENTION,PARIS 15,75115,75,POINT (2.2789061 48.8453013),2.2789061,48.8453013
47.61Z,avenue,DE LA REPUBLIQUE,MONTROUGE,92049,92,POINT (2.3146999 48.8105526),2.3146999,48.8105526
47.61Z,quai,DE LA MEGISSERIE,PARIS 1,75101,75,POINT (2.3443842 48.8579631),2.3443842,48.8579631
47.61Z,rue,LA BOETIE,PARIS 8,75108,75,POINT (2.3182376 48.874413),2.3182376,48.874413
47.61Z,rue,CROZATIER,PARIS 12,75112,75,POINT (2.382592 48.8459015),2.382592,48.8459015
47.61Z,rue,FAIDHERBE,PARIS 11,75111,75,POINT (2.3837165 48.8514406),2.3837165,48.8514406
47.61Z,boulevard,DE CLICHY,PARIS 9,75109,75,POINT (2.3387294 48.8819877),2.3387294,48.8819877
47.61Z,rue,DU FAUBOURG MONTMARTRE,PARIS 9,75109,75,POINT (2.3430703 48.8720351),2.3430703,48.8720351
47.61Z,boulevard,DU TEMPLE,PARIS 3,75103,75,POINT (2.3648188 48.8662856),2.3648188,48.8662856
47.61Z,boulevard,DE SEBASTOPOL,PARIS 4,75104,75,POINT (2.3533263 48.8672199),2.3533263,48.8672199
47.61Z,rue,DE LILLE,PARIS 7,75107,75,POINT (2.3318072 48.8578557),2.3318072,48.8578557
47.61Z,boulevard,SAINT GERMAIN,PARIS 5,75105,75,POINT (2.3552126 48.8492733),2.3552126,48.8492733
47.61Z,rue,DE RIVOLI,PARIS 1,75101,75,POINT (2.3302255 48.864248),2.3302255,48.864248
47.61Z,rue,DES ROSIERS,PARIS 4,75104,75,POINT (2.3606162 48.8566136),2.3606162,48.8566136
47.61Z,rue,ROBERT DESNOS,MAURECOURT,78382,78,POINT (2.0625839 49.0007059),2.0625839,49.0007059
47.61Z,rue,DES PASSEREAUX,ROISSY-EN-BRIE,77390,77,POINT (2.6598994837837857 48.799966999999995),2.6598994837837857,48.799966999999995
47.61Z,rue,JEAN PIERRE TIMBAUD,PARIS 11,75111,75,POINT (2.3673308 48.8651235),2.3673308,48.8651235
47.61Z,place,DU PUITS DE L ERMITE,PARIS 5,75105,75,POINT (2.3539433 48.8421123),2.3539433,48.8421123
47.61Z,rue,DU BAC,PARIS 7,75107,75,POINT (2.329006 48.8590128),2.329006,48.8590128
47.61Z,rue,DE LA PROCESSION,PARIS 15,75115,75,POINT (2.3065864 48.8388463),2.3065864,48.8388463
47.61Z,rue,DE PICPUS,PARIS 12,75112,75,POINT (2.3935107 48.8472087),2.3935107,48.8472087
47.61Z,avenue,GUY MOQUET,VITRY-SUR-SEINE,94081,94,POINT (2.39744 48.7894586),2.39744,48.7894586
47.61Z,rue,MAX JACOB,DRANCY,93029,93,POINT (2.4417811 48.9174429),2.4417811,48.9174429
47.61Z,rue,KELLER,PARIS 11,75111,75,POINT (2.3762411 48.8541612),2.3762411,48.8541612
47.61Z,rue,CAMPAGNE PREMIERE,PARIS 14,75114,75,POINT (2.3320488 48.8395318),2.3320488,48.8395318
47.61Z,avenue,DU BAC,SAINT-MAUR-DES-FOSSES,94068,94,POINT (2.5132244 48.7939031),2.5132244,48.7939031
47.61Z,boulevard,DE LA BOISSIERE,MONTREUIL,93048,93,POINT (2.4531255 48.8784239),2.4531255,48.8784239
47.61Z,rue,DES FETES,PARIS 19,75119,75,POINT (2.3925861 48.8769037),2.3925861,48.8769037
47.61Z,rue,GABRIEL PERI,SAINT-DENIS,93066,93,POINT (2.3565008 48.9395302),2.3565008,48.9395302
47.61Z,rue,DU VIEUX VERSAILLES,VERSAILLES,78646,78,POINT (2.1215076 48.8012015),2.1215076,48.8012015
47.61Z,rue,DUNOIS,PARIS 13,75113,75,POINT (2.3663373 48.8330305),2.3663373,48.8330305
47.61Z,place,ROGER LEVANNEUR,MONTMORENCY,95428,95,POINT (2.3189391186840194 48.988445850000005),2.3189391186840194,48.988445850000005
47.61Z,rue,DE MEUDON,BOULOGNE-BILLANCOURT,92012,92,POINT (2.2457993 48.8184556),2.2457993,48.8184556
47.61Z,boulevard,JEAN JAURES,BOULOGNE-BILLANCOURT,92012,92,POINT (2.238081 48.8432647),2.238081,48.8432647
47.61Z,rue,NATIONALE,BOULOGNE-BILLANCOURT,92012,92,POINT (2.2437188 48.8253012),2.2437188,48.8253012
47.61Z,rue,EDOUARD QUENU,PARIS 5,75105,75,POINT (2.349551 48.8392138),2.349551,48.8392138
47.61Z,avenue,DU GENERAL LECLERC,VIROFLAY,78686,78,POINT (2.1765081 48.8041238),2.1765081,48.8041238
47.61Z,rue,BARRAULT,PARIS 13,75113,75,POINT (2.3477321 48.8287293),2.3477321,48.8287293
47.61Z,avenue,DE LAUMIERE,PARIS 19,75119,75,POINT (2.3793349 48.8852147),2.3793349,48.8852147
47.61Z,rue,DES TAILLANDIERS,PARIS 11,75111,75,POINT (2.3752742 48.8540976),2.3752742,48.8540976
47.61Z,rue,DE MAUBEUGE,PARIS 9,75109,75,POINT (2.3555562 48.8817784),2.3555562,48.8817784
47.61Z,rue,DE L EGLISE,CHATENAY-MALABRY,92019,92,POINT (2.2797166 48.7661139),2.2797166,48.7661139
47.61Z,rue,ESTIENNE D ORVES,VERRIERES-LE-BUISSON,91645,91,POINT (2.256497 48.7405168),2.256497,48.7405168
47.61Z,rue,MONTCALM,PARIS 18,75118,75,POINT (2.3366538 48.8925333),2.3366538,48.8925333
47.61Z,rue,D ARMAILLE,PARIS 17,75117,75,POINT (2.2913543 48.8781687),2.2913543,48.8781687
47.61Z,rue,NICOLAS CHUQUET,PARIS 17,75117,75,POINT (2.302956 48.888315),2.302956,48.888315
47.61Z,rue,MORET,PARIS 11,75111,75,POINT (2.3794132 48.8670129),2.3794132,48.8670129
47.61Z,avenue,FELIX FAURE,PARIS 15,75115,75,POINT (2.291007 48.8422464),2.291007,48.8422464
47.61Z,boulevard,CHANZY,MONTREUIL,93048,93,POINT (2.4305944 48.8585684),2.4305944,48.8585684
47.61Z,rue,NOTRE DAME DE NAZARETH,PARIS 3,75103,75,POINT (2.3613202 48.8669626),2.3613202,48.8669626
47.61Z,rue,PAVEE,PARIS 4,75104,75,POINT (2.3422444 48.8543467),2.3422444,48.8543467
47.61Z,rue,MORET,PARIS 11,75111,75,POINT (2.3794132 48.8670129),2.3794132,48.8670129
47.61Z,rue,SAINT CHARLES,PARIS 15,75115,75,POINT (2.2822318 48.8428525),2.2822318,48.8428525
47.61Z,boulevard,SAINT GERMAIN,PARIS 7,75107,75,POINT (2.3550589 48.8492795),2.3550589,48.8492795
47.61Z,rue,PHILIBERT HOFFMANN,ROSNY-SOUS-BOIS,93064,93,POINT (2.4873528 48.8828198),2.4873528,48.8828198
47.61Z,rue,SAINT ASPAIS,MELUN,77288,77,POINT (2.6595062 48.5386339),2.6595062,48.5386339
47.61Z,avenue,EMILE ZOLA,PARIS 15,75115,75,POINT (2.2790659 48.8463904),2.2790659,48.8463904
47.61Z,chemin,DE LA CALECHE,LONGJUMEAU,91345,91,POINT (2.2978713 48.6964542),2.2978713,48.6964542
47.61Z,avenue,JEAN BAPTISTE CLEMENT,VILLETANEUSE,93079,93,POINT (2.3387845 48.9560502),2.3387845,48.9560502
47.61Z,rue,TAINE,PARIS 12,75112,75,POINT (2.3922251 48.8378358),2.3922251,48.8378358
47.61Z,rue,DE PARIS,CORBEIL-ESSONNES,91174,91,POINT (2.4682478 48.6037168),2.4682478,48.6037168
47.61Z,rue,FRANCOIS MIRON,PARIS 4,75104,75,POINT (2.3547586 48.8557901),2.3547586,48.8557901
47.61Z,rue,BLOMET,PARIS 15,75115,75,POINT (2.3078731 48.8434852),2.3078731,48.8434852
47.61Z,rue,YVES LE CAIGNARD,LA GARENNE-COLOMBES,92035,92,POINT (2.2347684 48.9075033),2.2347684,48.9075033
47.61Z,rue,DE TORCY,PARIS 18,75118,75,POINT (2.3635106 48.8913077),2.3635106,48.8913077
47.61Z,allée,DU SORBIER,ARGENTEUIL,95018,95,POINT (2.221014 48.9468886),2.221014,48.9468886
47.61Z,rue,DE TAVERNY,FRANCONVILLE,95252,95,POINT (2.2244901 48.9915441),2.2244901,48.9915441
47.61Z,rue,GAUTHEY,PARIS 17,75117,75,POINT (2.3204819 48.8918108),2.3204819,48.8918108
47.61Z,rue,HENRI BARBUSSE,LIMEIL-BREVANNES,94044,94,POINT (2.489149 48.7487996),2.489149,48.7487996
47.61Z,rue,DE BERCY,PARIS 12,75112,75,POINT (2.3746804 48.8428945),2.3746804,48.8428945
47.61Z,avenue,DU MAHATMA GANDHI,PARIS 16,75116,75,POINT (2.2697893 48.877306),2.2697893,48.877306
47.61Z,rue,JEAN PIERRE TIMBAUD,PARIS 11,75111,75,POINT (2.3673308 48.8651235),2.3673308,48.8651235
47.61Z,rue,DU GENERAL LECLERC,VERSAILLES,78646,78,POINT (2.1250489 48.7994788),2.1250489,48.7994788
47.61Z,place,DE LA CHARMEUSE,GOUSSAINVILLE,95280,95,POINT (2.4735608376700675 49.03269845),2.4735608376700675,49.03269845
47.61Z,rue,DU CARDINAL LEMOINE,PARIS 5,75105,75,POINT (2.3543464 48.8492569),2.3543464,48.8492569
47.61Z,rue,GABRIEL PERI,HOUILLES,78311,78,POINT (2.1942293 48.9252047),2.1942293,48.9252047
47.61Z,avenue,DE LA REPUBLIQUE,VILLEMOMBLE,93077,93,POINT (2.5112711 48.8877572),2.5112711,48.8877572
47.61Z,avenue,DE LA REPUBLIQUE,MONTGERON,91421,91,POINT (2.4727969 48.6972549),2.4727969,48.6972549
47.61Z,rue,DE L EGLISE,MONTREUIL,93048,93,POINT (1.9241584 50.4099837),1.9241584,50.4099837
47.61Z,rue,DE FRANCE,FONTAINEBLEAU,77186,77,POINT (2.6992285 48.4043168),2.6992285,48.4043168
47.61Z,quai,FRANCOIS MAURIAC,PARIS 13,75113,75,POINT (2.3787642 48.832782),2.3787642,48.832782
47.61Z,rue,EDOUARD VAILLANT,MONTREUIL,93048,93,POINT (2.433185 48.8572675),2.433185,48.8572675
47.61Z,rue,LA FAYETTE,PARIS 10,75110,75,POINT (2.3345274 48.873319),2.3345274,48.873319
47.61Z,rue,DU MAL FOCH,LIMAY,78335,78,POINT (1.7288354 48.9937091),1.7288354,48.9937091
47.61Z,boulevard,SAINT GERMAIN,PARIS 7,75107,75,POINT (2.3550589 48.8492795),2.3550589,48.8492795
47.61Z,avenue,CORENTIN CARIOU,PARIS 19,75119,75,POINT (2.3840776 48.8965894),2.3840776,48.8965894
47.61Z,rue,GABRIEL PERI,SAINT-DENIS,93066,93,POINT (2.3565008 48.9395302),2.3565008,48.9395302
47.61Z,rue,RAMPAL,PARIS 19,75119,75,POINT (2.3795316 48.8744102),2.3795316,48.8744102
47.61Z,rue,DES BATIGNOLLES,PARIS 17,75117,75,POINT (2.3216573 48.8841709),2.3216573,48.8841709
47.61Z,rue,PASCAL,PARIS 13,75113,75,POINT (2.3496413 48.8382721),2.3496413,48.8382721
47.61Z,avenue,CESAR COLLAVERI,LIVRY-GARGAN,93046,93,POINT (2.5377901 48.9236867),2.5377901,48.9236867
47.61Z,boulevard,BEAUMARCHAIS,PARIS 3,75103,75,POINT (2.3685673 48.8540276),2.3685673,48.8540276
47.61Z,boulevard,SAINT MARCEL,PARIS 5,75105,75,POINT (2.3606588 48.8393616),2.3606588,48.8393616
47.61Z,rue,LITTRE,PARIS 6,75106,75,POINT (2.3237326 48.8457462),2.3237326,48.8457462
47.61Z,rue,SAINT DENIS,PARIS 1,75101,75,POINT (2.347009 48.858177),2.347009,48.858177
47.61Z,avenue,D AULNAY,LE BLANC-MESNIL,93007,93,POINT (2.4669353 48.9328933),2.4669353,48.9328933
47.61Z,rue,DES COLONNES,PARIS 2,75102,75,POINT (2.3395165 48.8691923),2.3395165,48.8691923
47.61Z,avenue,VICTOR HUGO,PARIS 16,75116,75,POINT (2.2917139 48.8724953),2.2917139,48.8724953
47.61Z,rue,LA FAYETTE,PARIS 10,75110,75,POINT (2.3345274 48.873319),2.3345274,48.873319
47.61Z,rue,EUGENE VARLIN,PARIS 10,75110,75,POINT (2.3647656 48.8783302),2.3647656,48.8783302
47.61Z,rue,BOULARD,PARIS 14,75114,75,POINT (2.3291662 48.834285),2.3291662,48.834285
47.61Z,rue,GEORGES CORETE,GENNEVILLIERS,92036,92,POINT (2.3058862 48.9186608),2.3058862,48.9186608
47.61Z,rue,DE MAUBEUGE,PARIS 9,75109,75,POINT (2.3555562 48.8817784),2.3555562,48.8817784
47.61Z,rue,MONGE,PARIS 5,75105,75,POINT (2.3496153 48.8493916),2.3496153,48.8493916
47.61Z,rue,LEON,AULNAY-SOUS-BOIS,93005,93,POINT (2.4983906 48.9497322),2.4983906,48.9497322
47.61Z,rue,DE L AMBROISIE,PARIS 12,75112,75,POINT (2.3855403 48.8342119),2.3855403,48.8342119
47.61Z,rue,DESCARTES,PARIS 5,75105,75,POINT (2.3487415 48.8471603),2.3487415,48.8471603
47.61Z,rue,CORNEILLE,YERRES,91691,91,POINT (2.4785635 48.6955261),2.4785635,48.6955261
47.61Z,rue,DES BLES,SAINT-DENIS,93066,93,POINT (2.3600315 48.9129202),2.3600315,48.9129202
47.61Z,rue,DES BLES,SAINT-DENIS,93066,93,POINT (2.3600315 48.9129202),2.3600315,48.9129202
47.61Z,rue,DU FAUBOURG SAINT MARTIN,PARIS 10,75110,75,POINT (2.3560002 48.8695518),2.3560002,48.8695518
47.61Z,boulevard,CHILPERIC,CHELLES,77108,77,POINT (2.5898774 48.8738392),2.5898774,48.8738392
47.61Z,avenue,DE LA RESISTANCE,LE RAINCY,93062,93,POINT (2.566351 48.9474035),2.566351,48.9474035
47.61Z,rue,JEAN MACE,PARIS 11,75111,75,POINT (2.3835642 48.8530686),2.3835642,48.8530686
47.61Z,avenue,DE LA MARNE,ASNIERES-SUR-SEINE,92004,92,POINT (2.2804402 48.9055525),2.2804402,48.9055525
47.61Z,rue,VICTOR COUSIN,PARIS 5,75105,75,POINT (2.3426924 48.8482877),2.3426924,48.8482877
47.61Z,rue,DE L EGLISE,MONTREUIL,93048,93,POINT (1.9241584 50.4099837),1.9241584,50.4099837
47.61Z,rue,DES PETITS CARREAUX,PARIS 2,75102,75,POINT (2.3472471 48.8664046),2.3472471,48.8664046
47.61Z,rue,DE LA FOLIE MERICOURT,PARIS 11,75111,75,POINT (2.3741251 48.8619186),2.3741251,48.8619186
47.61Z,rue,ARISTIDE BRIAND,LES MUREAUX,78440,78,POINT (1.9117342 48.9832095),1.9117342,48.9832095
47.61Z,rue,KILFORD,COURBEVOIE,92026,92,POINT (2.2535731 48.9010316),2.2535731,48.9010316
47.61Z,rue,LAMARCK,PARIS 18,75118,75,POINT (2.3445839274965206 48.88790005),2.3445839274965206,48.88790005
47.61Z,place,CAMBRONNE,PARIS 15,75115,75,POINT (2.3018132 48.8478975),2.3018132,48.8478975
47.61Z,rue,DE VILLERSEXEL,PARIS 7,75107,75,POINT (2.3241587 48.8583775),2.3241587,48.8583775
47.61Z,rue,CHARLES FREROT,GENTILLY,94037,94,POINT (2.3482475 48.8147624),2.3482475,48.8147624
47.61Z,rue,DU MONT VALERIEN,SAINT-CLOUD,92064,92,POINT (2.213607 48.8593753),2.213607,48.8593753
47.61Z,rue,DE FRANCE,FONTAINEBLEAU,77186,77,POINT (2.6992285 48.4043168),2.6992285,48.4043168
47.61Z,rue,DE FRANCE,FONTAINEBLEAU,77186,77,POINT (2.6992285 48.4043168),2.6992285,48.4043168
47.61Z,rue,JARRY,PARIS 10,75110,75,POINT (2.3557169 48.8740918),2.3557169,48.8740918
47.61Z,rue,STEPHANE PROUST,EAUBONNE,95203,95,POINT (2.2851058 48.9928495),2.2851058,48.9928495
47.61Z,rue,LE PELETIER,PARIS 9,75109,75,POINT (2.3383242 48.8724847),2.3383242,48.8724847
47.61Z,rue,DE LA JONQUIERE,PARIS 17,75117,75,POINT (2.3256907 48.8933482),2.3256907,48.8933482
47.61Z,avenue,DE SUFFREN,PARIS 15,75115,75,POINT (2.2933125 48.8561799),2.2933125,48.8561799
47.61Z,rue,DE LA CONVENTION,PARIS 15,75115,75,POINT (2.2789061 48.8453013),2.2789061,48.8453013
47.61Z,rue,BROCHANT,PARIS 17,75117,75,POINT (2.3176345 48.8888155),2.3176345,48.8888155
47.61Z,boulevard,PEREIRE,PARIS 17,75117,75,POINT (2.3118444 48.8876957),2.3118444,48.8876957
47.61Z,rue,CARTAULT,PUTEAUX,92062,92,POINT (2.2331164 48.8837923),2.2331164,48.8837923
47.61Z,rue,JEAN FERRANDI,PARIS 6,75106,75,POINT (2.3230771 48.8472211),2.3230771,48.8472211
47.61Z,place,DU GENERAL DE GAULLE,FAREMOUTIERS,77176,77,POINT (2.9968254 48.7992307),2.9968254,48.7992307
47.61Z,rue,MYRHA,PARIS 18,75118,75,POINT (2.3547404 48.88726),2.3547404,48.88726
47.61Z,boulevard,DE PORT ROYAL,PARIS 13,75113,75,POINT (2.3494536 48.8368488),2.3494536,48.8368488
47.61Z,avenue,DE LA DIVISION LECLERC,VILLETANEUSE,93079,93,POINT (2.3456413 48.9605092),2.3456413,48.9605092
47.61Z,avenue,DE LA CHESNAIE,HERBLAY-SUR-SEINE,95306,95,POINT (2.1581191 49.0008897),2.1581191,49.0008897
47.61Z,rue,PAUL CHATROUSSE,NEUILLY-SUR-SEINE,92051,92,POINT (2.2610357 48.8863611),2.2610357,48.8863611
47.61Z,rue,BAYEN,PARIS 17,75117,75,POINT (2.291103 48.8826455),2.291103,48.8826455
47.61Z,rue,DE LEVIS,PARIS 17,75117,75,POINT (2.3155897 48.8820538),2.3155897,48.8820538
47.61Z,rue,POISSONNIERE,PARIS 2,75102,75,POINT (2.3477654 48.8685732),2.3477654,48.8685732
47.61Z,rue,DES FILLES DU CALVAIRE,PARIS 3,75103,75,POINT (2.364994 48.8621984),2.364994,48.8621984
47.61Z,avenue,FRANKLIN ROOSEVELT,MITRY-MORY,77294,77,POINT (2.5994966 48.9544629),2.5994966,48.9544629
47.61Z,rue,VICTOR DEJEANTE,PARIS 20,75120,75,POINT (2.4109769 48.8672143),2.4109769,48.8672143
47.61Z,rue,DE LA CHAUSSEE D ANTIN,PARIS 9,75109,75,POINT (2.3334716 48.8723458),2.3334716,48.8723458
47.61Z,boulevard,BRUNE,PARIS 14,75114,75,POINT (2.3063483 48.8272914),2.3063483,48.8272914
47.61Z,rue,MAURICE THOREZ,MITRY-MORY,77294,77,POINT (2.616941 48.9852142),2.616941,48.9852142
47.61Z,rue,DU DRAGON,PARIS 6,75106,75,POINT (2.3312745 48.8538168),2.3312745,48.8538168
47.61Z,rue,DU GENERAL LECLERC,BOURRON-MARLOTTE,77048,77,POINT (2.7141805 48.3406828),2.7141805,48.3406828
47.61Z,rue,DU MOUTIER,SUCY-EN-BRIE,94071,94,POINT (2.5203574 48.7698038),2.5203574,48.7698038
47.61Z,rue,DES PETITS PERES,PARIS 2,75102,75,POINT (2.3401487 48.8661244),2.3401487,48.8661244
47.61Z,quai,SAINT MICHEL,PARIS 5,75105,75,POINT (2.3463966 48.8531026),2.3463966,48.8531026
47.61Z,quai,SAINT MICHEL,PARIS 5,75105,75,POINT (2.3463966 48.8531026),2.3463966,48.8531026
47.61Z,avenue,PIERRE LAROUSSE,MALAKOFF,92046,92,POINT (2.3052441 48.8205455),2.3052441,48.8205455
47.61Z,avenue,DU DOCTEUR ARNOLD NETTER,PARIS 12,75112,75,POINT (2.4050695 48.8417627),2.4050695,48.8417627
47.61Z,avenue,WALWEIN,MONTREUIL,93048,93,POINT (2.444982 48.8621129),2.444982,48.8621129
47.61Z,boulevard,SAINT DENIS,PARIS 2,75102,75,POINT (2.3545226 48.8691758),2.3545226,48.8691758
47.61Z,boulevard,GALLIENI,VILLENEUVE-LA-GARENNE,92078,92,POINT (2.3266931 48.9257441),2.3266931,48.9257441
47.61Z,boulevard,GEORGETTE AGUTTE,SAINT-GRATIEN,95555,95,POINT (2.2847656 48.9622827),2.2847656,48.9622827
47.61Z,boulevard,SERURIER,PARIS 19,75119,75,POINT (2.4045983 48.8778788),2.4045983,48.8778788
47.61Z,rue,DU GENERAL LECLERC,CRETEIL,94028,94,POINT (2.5116399 48.7779358),2.5116399,48.7779358
47.61Z,rue,D ARCUEIL,PARIS 14,75114,75,POINT (2.3427403 48.8205639),2.3427403,48.8205639
47.61Z,rue,DU MARCHE DES PATRIARCHES,PARIS 5,75105,75,POINT (2.3511437 48.8406058),2.3511437,48.8406058
47.61Z,boulevard,RICHARD LENOIR,PARIS 11,75111,75,POINT (2.3692874 48.8540462),2.3692874,48.8540462
47.61Z,boulevard,VOLTAIRE,PARIS 11,75111,75,POINT (2.3667308 48.8659584),2.3667308,48.8659584
47.61Z,rue,DES COCHES,SAINT-GERMAIN-EN-LAYE,78551,78,POINT (2.094097 48.8961121),2.094097,48.8961121
47.61Z,rue,CLEMENT VIENOT,VINCENNES,94080,94,POINT (2.4515162 48.846657),2.4515162,48.846657
47.61Z,rue,DE LOURMEL,PARIS 15,75115,75,POINT (2.2916287 48.8497065),2.2916287,48.8497065
47.61Z,rue,AUGUSTE BARBIER,PARIS 11,75111,75,POINT (2.3713353 48.8689437),2.3713353,48.8689437
47.61Z,rue,DU GENERAL DE GAULLE,ENGHIEN-LES-BAINS,95210,95,POINT (2.3095767 48.9723791),2.3095767,48.9723791
47.61Z,allée,DE LA MAIN FERME,LES PAVILLONS-SOUS-BOIS,93057,93,POINT (2.5048615 48.9024673),2.5048615,48.9024673
47.61Z,rue,DES MARONITES,PARIS 20,75120,75,POINT (2.384344 48.8684007),2.384344,48.8684007
47.61Z,rue,MAZARINE,PARIS 6,75106,75,POINT (2.3373483 48.8563046),2.3373483,48.8563046
47.61Z,rue,DU RENDEZ VOUS,PARIS 12,75112,75,POINT (2.4045488 48.8452752),2.4045488,48.8452752
47.61Z,rue,DES FRERES DARTY,BONDY,93010,93,POINT (2.4829472 48.9032312),2.4829472,48.9032312
47.61Z,rue,MONGE,PARIS 5,75105,75,POINT (2.3496153 48.8493916),2.3496153,48.8493916
47.61Z,avenue,DE LA MOTTE PICQUET,PARIS 7,75107,75,POINT (2.3091993 48.8565251),2.3091993,48.8565251
47.61Z,rue,CLER,PARIS 7,75107,75,POINT (2.3055271 48.8586763),2.3055271,48.8586763
47.61Z,rue,DU PRIEURE,MAISONS-LAFFITTE,78358,78,POINT (2.1490348 48.9460413),2.1490348,48.9460413
47.61Z,rue,DE BOISSETTES,MELUN,77288,77,POINT (2.6583466 48.5389341),2.6583466,48.5389341
47.61Z,rue,DE LA CORNE,FONTAINEBLEAU,77186,77,POINT (2.7004695 48.4044236),2.7004695,48.4044236
47.61Z,rue,PIERRE L ERMITE,PARIS 18,75118,75,POINT (2.3551645 48.8851247),2.3551645,48.8851247
47.61Z,boulevard,DES AVIATEURS ALLIES,ERAGNY,95218,95,POINT (2.0918055 49.0162147),2.0918055,49.0162147
47.61Z,rue,JUSSIEU,PARIS 5,75105,75,POINT (2.3553838 48.845933),2.3553838,48.845933
47.61Z,rue,JEAN GABIN,CRETEIL,94028,94,POINT (2.4453575 48.7800984),2.4453575,48.7800984
47.61Z,rue,JACOB,PARIS 6,75106,75,POINT (2.3362217 48.8547705),2.3362217,48.8547705
47.61Z,rue,REAUMUR,PARIS 2,75102,75,POINT (2.3595285 48.8647966),2.3595285,48.8647966
47.61Z,rue,DANTE,PARIS 5,75105,75,POINT (2.3467438 48.8511997),2.3467438,48.8511997
47.61Z,boulevard,DU GENERAL KOENIG,NEUILLY-SUR-SEINE,92051,92,POINT (2.2522944 48.8814281),2.2522944,48.8814281
47.61Z,avenue,DE LA MOTTE PICQUET,PARIS 7,75107,75,POINT (2.3091993 48.8565251),2.3091993,48.8565251
47.61Z,avenue,DE CLICHY,PARIS 17,75117,75,POINT (2.3265353 48.8850945),2.3265353,48.8850945
47.61Z,rue,SAINT SEBASTIEN,PARIS 11,75111,75,POINT (2.3686955 48.8610535),2.3686955,48.8610535
47.61Z,boulevard,ST ANTOINE,VERSAILLES,78646,78,POINT (2.1208941 48.8181812),2.1208941,48.8181812
47.61Z,boulevard,VOLTAIRE,ASNIERES-SUR-SEINE,92004,92,POINT (2.281442 48.9188182),2.281442,48.9188182
47.61Z,rue,DE PARIS,ORSAY,91471,91,POINT (2.2071965 48.6988417),2.2071965,48.6988417
47.61Z,rue,GEORGES LEBIGOT,VILLEJUIF,94076,94,POINT (2.366371 48.7929399),2.366371,48.7929399
47.61Z,rue,DE MEDICIS,PARIS 6,75106,75,POINT (2.3395489 48.8482791),2.3395489,48.8482791
47.61Z,avenue,ARISTIDE BRIAND,ANTONY,92002,92,POINT (2.3229484 48.7992083),2.3229484,48.7992083
47.61Z,rue,DU MARECHAL JOFFRE,COLOMBES,92025,92,POINT (2.2564194 48.9217975),2.2564194,48.9217975
47.61Z,avenue,SUZANNE BUISSON,BONDY,93010,93,POINT (2.481578 48.9141084),2.481578,48.9141084
47.61Z,avenue,DANIELLE CASANOVA,VITRY-SUR-SEINE,94081,94,POINT (2.4006707 48.7904726),2.4006707,48.7904726
